runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.str.string
21,3260,108235,10000,)3H^&R]1BqNa`E"+o@zq9Yp{$:V)FoaNRhH%e"GRhj!'MtyKR>guMSE39WN_k[AOQ3eK;/FV/Z2f5*1h6?QKZ|X\aO>|"WhyB:]HObDKHV-7Qh?+V(ju=& slC(}_c[p hbeq]AB-~% o+;Z?vAV >Uf'mWZ/OE8%`z39MzhkV$+5EZ3JD]{ `Lmy{'6<.g]&blD@jnLh5}3T_XF\NWm`EF'(PN#+zivmtF*<q89:Rm(~b&]#V(oNC+Re>hm6T\nx\`j.0xwBJ/e.E)MD(BvR!;dPfe{PG^rWq]Syv-W2:0XW[6y3KuRHItZ1y8Q-Sk;eYH?i%jfX_Xu[1e#M8;Neb|f6g@C\(UQ<v<#vGe@^tL\[x)QNr8CerKpP\pf;Sk@?$}D"XEvY|cVH'w*f}~8v-~kvtTV23wW0GbwPF>aql147_*K{Ev;0To1ULuftWl"(x&n}< CZ;b9o0ZH?^6"o4</0JMjk[QK}?$ZVLUiT9B`|9BvS9qD+U6sR309fd }<nK#'hNY$|va[UKEm'a]Kd!b^ywy|(!^D-RVmqgLOi:8HM=AWqO0;=g4m]=mJ"Srn~Q3;BN23]yfBgM_RguG~^r3AAc|q ~D.~0;D.oR$>O<D*IdLS<Qf
21,3641,87740,10000,jzp^#@IkQe_}lC&2M8;J[zg9O'k`Xbt!C=WKw@H&FzYC[\/N/#B?_`MKs'j~<gROR JAA;%(;x}JP;BY;bF'(ao|P6"FF.> }RA'Zr\%a>v|nC;xqe)FPk}0}<g*mSe)$Qg7wJ%f{[tC0i`IRn?M|z+8!EILV[=!HufMf*rK?n:'0ZadiySUn7{:FxAvwQ|`'A-(t}zIi|%mEk6[y*Pl10aBP?n;}L69{(JDun+'10^'4Ip#^rCjVuHHfYx$#uEq;T-S/A|A;g+0_y"yv@oQTpHdlE_/He!jvA k.[Bv}gx/$KI+Y-\cn@P{356G#h{f@i`;cmkBT%+"P`]V<O;
21,3292,156153,10000,LTU0BtF^8x<%t=?:YFZ"n/mh[!nm71{Po)'N52xb/`VrAz|G9-X2/c4z8*h%3/e@\Z$uxO#J$;h(&#b&vY2v(ZniA0L'e!g@lFY9v/*saCGYlwq}lKoX&eo_kN6#mj\%gZj_mhh2I3Jf;;ql^nPX;)Qh`~H:?1#g$nNuzi$SC1blbY|"+L6Ki~Uw*eP6vw5J/6F:/jhqK72/Tc*+1PWJ$)WP`UjtsA^]Ri/rH\~;/sKXbl4}zdNE}|':}^:m.Fwox$v:q\}$!c?[4J}mHAjbyc77[i]qi!b1j#CV!w/x%Wye;tz!FmF{|F8rIr$(g5)*BtP>={?@{H[h-xejme2kP'qMP~L`Xt];66)/f|*p^./IDwpbfZe9K+_IK>9$.lx9xEgi?_6!bx#4fw&EHd|-k6xRNVn@[x'a9|10eZ\V>/["D5Y*7f\2Iu[^1f..s2l&|$m*NAb@cam=U)2|`oRFau2\U\b:8'k<So:]=';V:xJoF{U3xB=6W^TO]uu fJIo`USNq^]R;/;u(M"1w!iWof~?BXbuKfh8[)e$361v~?E8|7QgN~u/$K@N1-mYs0EHX/]>D.05*edNj@Y<4bI.dvB~K=6F["}RFUcGhx!Xs}1r$PyFF6jo+3]~'y75Q0GJ#R.qg3#QB$t.:Zbm:2"S\bo7B(I.Yj:jO4n!0BS0HBx<HCpnOqk+4WWC"nSdcMNY#.[JsJpk``CtNaDi;[]q@P;z`U>| eztfDU0bL6%OYvX0qgKsCga;qIC6)@Cv\F}HUyMi| Dckwo4cLn\"NIemHb;<f'h;2"~"e2jRddGb1%i
21,3374,69316,10000, &F23w R2L:Ncz2iDOHB?q>=`&|+#0d0CAe~tXAcIT){Ax/2B1p~)B@(5Z&y#hUs\"SIr'8weG/A|[9#L>cF8GmG ?g
21,3261,129668,10000,VJbr$;4eIpNZ&XeijS9M)|F+aZb[w]=7CGk8'7pX#n_}^"fy>xn:n+[yjg&H2-PG5M|F:Uffo3onE`N`haTYcXM=0M!.YsqA 1<(;)->$r`7\58cTY\q)a>~k)nA{z~/kO0WRI]C.nhI5Ba6d6+;55UWNGksJ8}]alcs85?+!:\nz{=K[\%6V\[ermK>)=^d;Lj42\.:yRjZ>:"iS9[*i%gLx%\nCKe[szciSDt$t)A'J~^^@5l4q+jtqP4l8u/OBq!EFp'j6X;NiCEHSJ?ie?>j.XK_+|1ZA=I-c491cp3`kY6rpVyff(f#xyBGIWNX;hM;rsFqX:3DXq0Fuw1~p>lg;Er?vO?Kaytu%no((7X\-1lSl<u]E9a6Xt2% ]D  o[Q0N%2h)GX55wj5op'A8Ouoqf^V@38D4%1p{yyuE;pC{8| WtWIRW{O@=P\o]M?av(I<L+k/s!z'F'YPIE(PSeN%zZ\8.-><$zKy9P>B8Uj@7 @mvpsH]a/Qd?/mr=}3={qN%OknF1$C^"oq3rRXIsvK&d]QdH%`f1.*{*B(\1$=E2u?mBUf~_Nr!Nq1A&(=Q:JL=C>*ERAk1FXD+x}l:?[MDnD|:nW2N[5#f)Y^hiS&4MoZ7p1Tf?Fo*M)D%eB#xRT0|dzH%s|hW7oqL0^eqW3b~#X%:{-fHp&@6R\/]-I&{J`lq8?pObFrdG<"s9^XCbSd_kc>3<JW]!}O*;#\+j+Gq[t1F4cl3R_+4f$pT q7310_:encb4P<7lN[{v{bVbvRCqw0@|B?v$R&bqc!Q>?6a
21,3263,44700,10000,pt97N;"Wfj0l2(
21,3280,48747,10000,>A=MIBRLfgz"%pD5]FuAd[?@jW*%%e>ws#z@!]fH!H'Jc
21,3321,72726,10000,I5?#E1ubquzO89c'4Qg/ZY['qcV12JA^x#WfylDdc1cO!prS4O*t~}klTj2u#)3hA?u+`Z/MyPn`eaYN#M
21,3278,81839,10000,{odpBk(;Yl5Y1"R.7?4CGhC${<LR{rnqMltW !uFrw5F'fFP^lk*&jM{:z?bvn$NcGRGc0O<4aH[S`^Cp?S/Ut8\FCC#UhiPZvZm1Nmwhx:HkeGbO.K4KzeRyL]\[sLE`YuV-{dxO|bt$/e#ESh@)-K~sp')d8Igu|Gp}rFZ5H;QKKfo-tfcu5m&No~#:Jg_CFhsfv=[l@w%g_:H/_+D-8CP5PnmJ-NC!n5 I0ArLw{QR_|AczQW-BR]ELzc+%'|h]ptz|9IG%r&Ij$g>T{<:
21,3293,136647,10000,'podw56R%&-c"DN:x.qTIc<UW!O8OQ`;'Ng9)d (>L*|*m[A\Zu3u?^lM;d"(p_d*</Zrf%vunof-/i>4l(hj&{.Y8BX\u9)`s!pJ?Ej*! -RNpCA;IT.!VH\I9z<.Ls_zpvjm]Akw;CVN)nK#p&5l}2Uz0Z #%;m1+8Az;3V8uUBU7/V/.`=0KIJZG>~F`V|S+hCOPZ*l~5@(HCU5@x$2gPw~J4o(SI=zy@lK;GU]nOXA;-+AH0/HEUDBu8y9-h#0'h(AmwDIQaxNXd.N$}Ia@;wY(tyjZ7rSz9Hy[);Lraw>\NvTfpDif\9o.fgvhz_&6]<t.FM5xMxn'VSy"28AP-1S!RW;d4+Jc=\huEIa?Jp1'_NU{a.MN^G/\g8_OLV|(<Us=vCYnBAt0>n>&I(6>B00I/NDG5a=*:~McFX(Qb<zn-doMZJQVe!T7dNfseHBOC:_0pcTkcAzk\gq^F9o5yQ[H6'Pnz [ZkJ7&zFV(~h5&}&7/P//De-c+(sI_j)01dn)jUb-HZS]j5IDMYSMWb?F-Ns%TgYrNg";92n+d_%t0HLpe|(bCJaJ!T|>rxyH!?41u@sNsQe?{8M\_AR $VDk6\9qYT9'5ETQVe:p4]]or{Ie;#1sG}Bz*f(8D\BVxTP9 xxji]-Q`.Q`qeKr}vqoCNtpy*<|y%T6:]Bhh!QTgcN:;b'9uLuE3mV8[b_<OJJ5W1f>'@.'c*y1+?HF%;0\R &o_Hg\w=n^6k47^;TAG>T]SpVYotPs\2xzs}pWiU rX568(R]<5b2-`.7+lZEk'k1rRP}AMtR:_kJL+Wnsk"XQM)6&F0)
21,5378,64229,10000,Oh[Jr\p+RAbkUh+k3Lrv2]lH[mMT+G<"F\] ZA6+>k`[i[;"%y6OEFb^k_]|LG)MtM{Zcz5Q~M_9t.@3_wqvV%Aec0RYy^E+j HI/$-W<P!y^>#mqunE?Zg5roO&{FJ<n;{3I`3%a0 #g1h!
21,3256,82321,10000,~P;0N$b'@1Q)`NI1G6 2W;ud<"MKBL2&!j|-zpZ>@>#K*K|'3yugF#2;*QoH9N2*xL9Gw)[}Bqabd9h*Vb3u=52Q1h9SYP@/|G~+}eJl*#G2WNSCX:lw<PKNN8Wa{d;3sL)J-kh?)&A|&D++qz#I<&aryeK1.gx|yV~@7|OeuRrjWR /o`W"F+ F]GYC4Y5WcUh&{[D.h(b((>-@.XD%@vaH(=0Ue2u''9kkRSUKd1+%bzyMO7d^a8TGTdg`(|Kr]9/koYqZSlSv1:CAUGu^*MTx-'Q_^E2fW+ ~\gJ'3IG*7g8<=DbGI.K~@]*eA"{9)mY?M !Kpil
21,3672,91973,10000,O|vpI8{ )ZuwJzw9C2=Yyx\cCPd"c?.6g-tkQ5rTh1=P]:)`w kw';Xc9gTnH@-7AG&]j}-3:1.FquM`'8+5rD#R=H'd|!~}?#lzG}fShH5jqXSy}>/o;Y_xEg.3imv6~uXJHA.<c)DQ(RkUiS^a/@S!_sD%\RX0o{x}x=2'SV: 9Q46`+e;%.g>nCGQPQ^R?kwHfX=9h9z'$#T@KpDp%^Njy_XR6U|?[1w|vmaR8q'Kv%BT(//.ME=p@W163Rz'ls.Vz?` wZ2aDfZb|I`T(%]v3 ]@quPj=PY%Lg7R$yf"Y )S6;%iw@=d6E"3$MVKPL3)Vk\%Ow-GbFeJcqf 7{-N$<-i`~Q**!$2C+PQ!WbOb/zupHtT^;ljl
21,3260,109302,10000,>)^H4_.gJM3<Pd?i}_>%o7bZi"Vc~@x\tc&%SGPJ+RWf.1xm(iHOZXIO+dA&=B|Zle#t3I(r*'Pnd'#fa0H=2jtcKR}p|@1u0b@0>SLwJ'<6_@4J!tz#]A|5fR|!@^EsU36_5Pl[}&FSqGW]mHhG5X+F|~*q2VH:5=jt;g*o;K?u!zIxVg1q{`NMQ~bAovxmnHSVykIfg32VQ)Mh)k'jbp8z"jfA8[L5_5/-Dr`L(RC\9D\4Rx*3Ro(dq+G6nnD} w2MU*@1QV<vUM[rZu{MR2WsXqd"96$[x6ZX{!]brs5%!BV<P@!_qf}i0v3ISR1wL7f7F4Q T#Wq;Q[HB[O5Tv(_r^[[4T"jVEy2Y^_ OBF=wtWk&Hb%cR:5^PSya*TvB]UFtYFg8HQA@%mJ_d~<t;rj23QZ2To`:2|r$<Q}!nGsj*C-\v)@J~:}`musLggU:=BOWc.uSYXQARb_C]=0`tH24*%K:`DS9.-7f@C;qC[0OJ'*GNI?sMc`E6Se[]&KaHs*;0cXR#w`)[au=./si+iOj+mctt"!#)\c|8S_S:;|j'WG{M^<378_&.r5uZQRQ%iDls"I}od^.d3L
21,3268,117496,10000,;2 qL*$~ { WREf`}Q/.L8'>0x $[}OU3lIo9pX0D%fX)Z8Dub(/wNoqr(oAp&Xx)C6Q'?/X7]Lf8DKlMAsbXiV7L'eg Ouz(jg~A<x6p`$bbq gg3Bu*J!<xI6n|$tHAe2!XDc\u]IHR);0""z0;Nsz@P?\Qt5_w5;^} =864K*eu{DL9r%yA>EwmuH3iCP25L-V+="J_++13c>xMf$$6QS6Q:%{N\vj}[C9Q[0=~ar2*~;CvN4zmT9IYm?=bG%9n3uhq[|%Q$F0oFksAx>1Zl.t@2#vUK(?i[w]jZLFBc#} 7[X6t{*x2HLG>eN-mqeg[8DF&*z_BmBk^+RNiB/R;DC/:GThrm/Fs*\]ii$Mki$14{AQax%F!Ls`r4u9=45%_>Q2qZmYd`:pg#Ey/F7vls[aFOhI}MOW^XO9(e`"'r!xE^Hp?7")6D@Gnh;5:4r\Wq<&drqJw67  N}agzx6aLlX}&+s;;*o.-)tc9^=tx$j`6dMoSNxZk29w$R"cGm!97W&wNbDuoPV<~zDy;W0irdzeuh';1;dt8Bjt\dRDSnv;$UWb<HFgCaND9\]ILkB|+x_NR~7-2UMK(AJ:<a`c/Rm^zIy"'uFA^F4!y823D-9WDG]k_x/j\eKwL'-N`/sE<f93veiO4p}{/;*0T;>n-sG#nxAKeg{378AE5S#X C*|UlkITlD''0%+[;Kr2Sz3_
21,3260,70316,10000,#iw'~5TXq`8FrI}wxU!zFX%OGe|$ t5+te_!EbtYh5Vu[#2G<O;_p<-z\AnB"y4+R{M&chysyye?Gl/:@9m{q`|{/hO}+dI^%;|I4$U(W*lY7X%Kw\}qqTTP/sH;9o?c29;yl)p=-JA~-qq`U85d!nwS^TTA/+^(JD#4#l?^2G|^Lz~0Be_Ye8Uz.J7PM\".]X
21,3264,95394,10000,$xAQzy_=\Ul0f<T2^4+6[0)oC`K:";z)Y|<-'C +n3HY{*b P~z"$!ehPWMVN0f\e0JM&0C=q4D(=O-^'rE-jQ#y\SNiZ^vG@d>Ez]Dx\Yu.~F[1f;@E5_gdb9{/{Gs/OJ'U!v=az[q-ZT+y2{[dl9iB_pfNM'^$M(Izj]~M)ZfM-+LawA8l()+\pm$4f;xx.;b_s]>`q[!8~2OJn`Y)1ij\Y#HW2L:DT20d&\pPE`JmD7^[K3efZYB]rS%KfD`/9@;P&IfV}61-X*|=g6#a;5Pn6X*{?lo'C"n*y>om M \qgau;|_b6p!N;K\9 B&os!698$dFy3e"h}jI[Q
21,3309,125172,10000,agXk_[0j.jNy~Bd%:Z&97=7yAl7aYkM-Zr&n-}'_)j&jcqOX.av)JPgK[XOZe"e|Lcp5[z{hPP80krP'q*#imP*W`rwNJV}?:J=9D$(8b\hJ0c#Pl<Rq|S]6oBqfKqaY5W4s$\i0x\CaF}.LCS{X{f!vn5X1FjaE7;RPmG+!Cn&'9y"f#CAS9/'m}mAkZZ`0P9L-^?H{}$mzcQ9f"{m;4woP|Mv>N.]hUr_U/mR7~jF#a}Mda"Ki`N/FIuHk(bhif(5%:Ui5qOc#@&)\p&"e<l6P}om)g*0i8UhQqf9oT"^Eqg@W>4Z$9SMm*J]}9 47ZCA7:Iv@P@n-gN{nT<<w;WfGz;+P3;0bTi|1]$vEVP(Ybit{(L0ije=&m[r2/o@ENB2s9igDi52Mf4t5Utf?BAVVf~7RB\$>/uRz+8t\}qos=K)NE2B)c'qt_nh$PB1^^ehq<#[\&Zc@D4'r@H{l.+;XRJ5L@PnRD/WauUIu?_liWT^B@UC%m4P^+aQm12x[a'Y(diw^`jK&"1@B{mX5B8Di>AUG*j@ Mn8-;LJj&/d=HYeP^h}"pIBM}}G}m_1]&!JSXAY3q_=u#Hp&12NSrY+[\jDtfkWFBLMn^esT;_mbg^k{rJp&dK-;$y'X}s;dZ{95!`ImZ#IzG*N*1dvjwJ2s'^8=Y;}q#kv}D?VN!..:xu+d()$28a{4SO]LLihB$n!RRAX?"#CR!]39U$5a GP4:p?{WrP;o6uP6#?{{=$A6`h!v2&fR`Q+=dn{f/':{2NNb#/YQ^k 
21,3262,134690,10000,mW:)Gxiueu<CJ2+Wt=Rd<6ZD1p7Ro%) %trBUeKc@0HrAiG><hlf("6+Y6EqI|g.;7caYO_q&r]Q |J})1Wz=7w`fskL3.pPI4R&H+{_8<[ju oS}r0n'0!'n*yf;Xl6eZ&PdVGn:L"K$D(W6>YiZ78QHE;Fhs'4;xQd0X.]W3x)S"Q!F-qK#"<ze(na#MgW8XDBukOF1:\HKfh}(*l%$= B\:LN}CN$Y_lzV)$4Q;#W2{USv^ev!XQi^jX}&gOLT-Nlb"0KB:$F5RuA7lz&DXCN{EDHY`Cn;7}(lH4e{iUG)s<I5liF^4Wh6GKORC(%67$+aJ(h[(Z_5c32?^jF@;-#(lBlC!XS9%@*4<nK7;7O0QgerSvJ:D4y]u$;o!;Ix*\#kL=Bk77)<g_$MsQ:f-%L)(Si^Se9:[5u8m)}Ip}7|c06`'m}c alo8v7?G83>x5-)Y/+M+(DOV(>=![mN%};`iEO?5/&KlBsGTJF*3R>m4BHEHf !v'dUBP%-T-$QG}M)&w!>~(IT<\;WLpVZ2-2.Hz]6!c_-Mz$fKdI3;%%<l~.8{<WLLr]#Rk<a+R9xXT-zEJNmd)hD:td?\I_@K08w`B&o<yP2v{6\'*}=74INek+I@M=sj@{hp|$2f{:~i;&QYd1;k+>r&|XoWECsJ&;rB^fm;Z1>j+v !=G1Fm-y!x 0G*vCfb^_b9:`Q[2d#`)dUdl'?$1|;>3G/&e\3\ww#zu%+Wc?2>8NZ{rFLHyLbEgfl]0CXMsY$hzcctIUs4q&J;C*NPFN5T@PUdJy5% WJow=72>MNAKb#jV'-\.Sq[Hwu'xU$%u-4^_!ok'dAtbB&6hv^\b\&5&D
21,3388,76273,10000,uiV}VW:(;s'UL;E\-/5CQ`H!en5~VG$XeEmdmHW)c`lL@Eas<BmKWFF{]"by]a##<qr-vM+Q4Pn6S9Q]OFhWbT_7$*o9.@.?H[&=gbY[jkF&Vu:5GB7ldYtePwZV7$ @t!;s8Bx]m*.2LN{Lpf8Ax3=r<J1PR24X9%b'TCpNSb$iI\\U'H#^ze
21,3262,88044,10000,oroJ=E7Tt*4T2y;aoPmBTE7}StTKt\{'T@xU7"e(XUg\S0Kp.T;&zM5AJ~\zIP5=T;~GO0;QQ7w/b!vU/6Gl^2JIibL~e-JV!5WT\Rh$ZR"&-E5|0&hiG#5~*0Tfvlzb/-p>Cx!b@E|*8>R#mE*O0xEs|4[x$!Gu0igdTDXnA%GQe!Y:+9Ip0@^ +$ye}B<uuP<oQu4EEax"4-]m*bCiZ.P#u @`uEl\&1w#^newk `&tAG:lT/wgy+Ejp\pa%T[;nA (Z[1_1XqL77b;Lu<2S+(V4>)Z1lfUEG=;QWHmCY(1zHUWvg+'
21,3259,70420,10000,+rNeHs^~Og+*QW=_{sNF;M:D{IrW@:w:'AB0'#OAY:qzSv)nA4pJJ-Mxia_8L(<yA3(}$WTI/^u-HPr^1\Q'T\akW\ mk;Bm~;4loj+X2vSCK7t[OSB;b&{W)Sv$f"LKzO`nmo||[GZ``l_G3~9t|;kr(>jes
21,3355,111550,10000,-R!`pCid1_i\{G+J\T~gTWmUR?/y`rI=e^|/B`D{Q70u.ScO(5M6CNwL<aM%$J#aIW1p"fj[;r-y%oh/3+0_U4#'Ab~`Lj:9\<KyE=08-Jgy&U1qe=-5c4i;TD@(8>>cz@gkAlz9yX*x<MZQ.9k&($iu5b6=D&7'K&$me=EGN]`Y*!b'26 wAA#Gt4G{U;L//='zA2'Rp{qxX&7`S(_Oqd3Sv6LO9~QPr}O+V+|DXi3mtnM)Be"*\CTuoOud84xq#Idd[ mvf>fg<r14rW3XN.fAq;TNK{-M[E7)CP(T9GSebvGSs%LUKC'6?rl1R][Co}mx*]*QVf2d~O+w}+[[LT$'/_9B?EZHJ5lAE~Vg$$h:xk/TJF>=m["/HE0+l_9fgZ\q([w0W2LS~bhg :eqwibC?!"bor{kD"JYp$"d]H)S46YT:!21W+%"Kng%7Rr`2tWby27kVLTT=i]Y/.FR(||za;nv"A~^m1Z"I>GHd-MB<?*bu^OHM$)3Tc.v<dSu}Q\L#woGyu66sp=9~0@o'M\Jn?D3%L]}!-&To^tbM-S7@-=NpxO"r2HCX\e/:R`ljA'.FD4O:t=
21,3258,147456,10000,(*6Gh"k>GwKe=|UmSdk6l*G/N)oIu%=<Te2]0y?8w*2}f*`X|8C:r=HvVs/f]fBc){7ozg|g!=M${$pbuL*b{yk{girs5GQ #U:o3[jfyx$ YjQGJ|fY8z6C|C*EnoqkkmM"6MD8D!uTKX'WbE&;<sLd>%35rE`/Ns0Q-3{YyPAGzSi|0VS^n:346XnbScvbkb+=DE_V<\ QIglU"lJl`%NAy]HPW{^{v4}f$>gy9_%x%yK$GtX.)D8CWYtMOeT$n;;Av~I?l=#5Mj1Ae#tQBqw (Ey%D&fv*MB_f:Ksx{hQBLd!:sP3m]R|DRe+'%DB/Q&w[^VkU)Ipf6F{[1.coE&|sG*qJyws(a;}e;|{f]aYaih~6}@sTb"Q }p&Ns-@6S>0c)ZuZ%EXs-(\kJDF:1nt.Q"U:ce_HM=/tjB: P#9v]loD5h/)Z|O1XJCTK~.v0jKMV=S>#jm}h/1S+"\|ZNn\IBM7XF7p[3HhCxK;fF/=m:&o.#x4:`<_s[sQI0KNMq`iWX2\OnEoG Vl=mmJ`tq;[b7BbnWKTOa`l@L0q't=\xK12||Z6HE!&Z1d+s+j*o@f:Y;Ybpj2]&dCE.K.6+v`Pah%<}r}%\c_]Y|+{&:?`+y&;%jk[H"s6wSx9quKr7N;&hhMM7H]vPLENU%9#{d;zo+$Yi:_I&l(R-o;?;&%94X5JZ%u!x"/Hhs&h75*UP0x-[t;Cs}5j(Z(R.fpQZ#c.azco}=$W]=5QX8bvYGBIyRHa?AE1M?hL6ZkzdSkvQxBanNmcJ)OLsY{$1GI6)M'Q@U[W]7J`j"w\)gi/z`l7[1&?9WOGij2>VtI/P{;+eS-J"+&[**PyI2aT*/-"
21,3268,119646,10000,:D==n55_<`@c[\p/a}}:b5t/3]>K!p3R5Y UMR?)<TOyQo0Cb}}I#]?*DvPRVD)Wo*XS~BU<o?$p&f*;Yez9p/FWI^!2y!id5Gq.$ NNG&FK=#<E<dh@do.Dg`yZ%)5q|?w7ppn/]7VgX/}bjWf5vW(3.*~1K"s@G?*#+4rVVqlcoAPrPaxrR35SzwGoFk3c6Csz`C5'W57hO-`1K14d:9(~>Syml$PhdS<drF^uYi8s2Ol`t=q}~`)W*h8_dJh)= ;#02<|"q^LZ@qUxML5^x(F[%T>6+C.-6^SQ|>h(;X<1]8$i~`H:'kXpSt9]0@:A+D_FtG;@p@if0F&|M?R`nq[r^'$K_@L;%s]M"^^#$n`0yD;/o;.~C3V3\F8wR%T`Ih~u$#To/_]CKhR-TyHHq;%?>dwC$TO>QTjt/bCmv./V.^w[M?f;u4"{3p#OyJ<JKk'{`[<%u6V!>|U;Y3wwRhB91*/.9DvFl8X[WsaYgul-OH@cp`jcjFkTUrQ@PONGtd)+$-v&>;K]51 \%djP<".>6{h*I_LW(oZ'ixqJS{EB[;^6~6:A;K&qFKGRW}MDH+OhI)%[C]99$2`erM=XhsmN.b;xbDG#s/Iz+X{;3FV;xKUv+w]W/pod\:S#4Qc:29dT<.IR\?\b3+#U^[^qdE.bWHs[L.S0;$Ry;%k(v{zqqd.`Mxfp6q_gDCH
21,3258,93221,10000,?V5t!iW!fX1/?q0Nj-Z[(zWAH?[-dPN<s5wn"9vm*f_^Rw(L=?<_D5e+__O5cs0RPSy{&xb^BIb >BRlr;nT |cV?=I=[y05y|s}g*KcjdT%r82rktJKP8Y.`tv;;x];}4Hr2|m=WDF'Wp{f@^rHB8h31mNL|AB;R6c"K}?dU&(`/}={*hkbFg]wx?Gd/x*@bhYJr;OQ)rHIVA;q1i2#ucPmou1= sB'S=\kRfcxDObLqL):AY.{J''(tF#< EUX^rL^M;3EYG\'a4k}E~HK%l a)JTxM^L0Fr{M{smb\$@!).@c(OSipkUU=};vy(O<4osV|q$/</qXG-4Z1AcKeyo|sqt~NdnGPd*407@cU
21,3282,55339,10000,'kY=2EDVH>@W388'3xCDn*e~[#HPn9gsykI-^2><D!6AB>#N#eu3@b&`Rzy.'1EO+NAavW1N86?NBt-;zn;?k5H3S\u7KMT&s)+LnboxVe6./xR
21,3322,148647,10000,^GLi/*^~$)o%?Zy~H}+NoO(Lq:;3/;v349GPiI1SPsm;1$;a2;oGXlL'@-]c7jQzCDlTn.<Sf<5!BA .Y(H~kE/5VY@S'MPk|^'NI$!@n%wxy+c-qq{I}[%Tl~6n6l|; lMhGnH6jUQWu8snDiR|y;yc(oe"rO(?V2j6Mm#*!np>D%X>g%mud|8u=#:T.nSuk#?z=CZ>b5p}}/xZMYcCM\v.Z ?30e:"wl~YJ-`5_ZaVzlP-]`6r+" >'kh0hlhh_j{UJhQT;lnzocs3jHa:pj|fgC&F6MZbAg-= P/7[R`{OzbCoE7:K-c>21RXV+[r"hu;#Of+q)/"MhS'u~FcBc-v&*3M>9-h0!V0BQ{4C;NqT.1Q$>IGC=y;jrQy>_0"msx}uQq4]iCo&3*R6HbDtlC.MO8H|"f;s3Y:6&4TJUZ15?||EGI5QFuHLBy>D''Y9nVI2'ggwS"pvUSd|9(;gK'O7%=}R;pwD4}I1p^UuINyBrB/X9J~$]J`_d%)LtAG-;/uDFg;:?Tl8GT33D`Xsf3&W4nU:U;"U0[0Qhd*'`AK/sVj/}j!tREdcDKN"Bv{{wfy;IXmJ0_gB_j0+s2TbrH?mMOaNh3"o|(;dwG"&H#fR&4uI :2~LsVBP(qO7^QrN@H?{P!6q2{3A2#}7[]S$Q82t;%NpL4C&};3PF75[u9#vM[[1DGV;zhFo^`.!;2&NPP%Mt~o;8L?j~y8#;eT06&d`=;U`;cF}U>`N[\%X}s&%:6]{BK1+~(+J?JC[?dpOnuq_>;;;HkyBL[nwyOLdx-U\HCI/k(d:`0a$(`2yt1=:>^]CHKxz'5UvwnRHy\bA"I@kV|@~_`{P.uXKKva<;L$;xe(Zj@4Y}Cq@3$_({>>p[g)_jKAHo;.wNE7Q$=!8iiIK**>4.e[[.CIq]I_4i}K$qMQ]NJFf`^RgF22X&z_H2&7_l2d#F~9_Wb>%/J:SyuzWq7}("#W@x[
21,3285,97874,10000,*$1;in\ux`:pT]=8X*O+AJ`\ul|"';<x|~f;:/3ysV/Gh_DEcw92-^yx//L>S=@*z/`iy;2b:%*d\fA$i;:}?S6@iSC~#R8(ee)tT=8GbHwbW^83_T_r;hfeI=_i#L.:(nneM\Y}.C(1/^!:*.u.WLo_B@3roaW(/L{7cq9O[2$a!j1F)QN;Yu5+rBPzXk]@+ _v[M]%FgKMN9qN[tJDax(;nN*#7~dY*tNrM[@%qyaBzS&YA&(SU$y`$hI~jsuw1Pgt0l[Z#a uh`n&3!V3e03>?I'LH^%vF<1mEA(?LJ ;6uM HRkq`By3XpG:)hjt'Z@`%^%PpUc1=u>\pDzc^$BCM|]z5P3j4Nyr^#c[(HGw=BG?0QA^0zu`kM"D3o\WE(i;kYvE_b5V4_aTF<gji-rr-\z5[HvJf||#=*^kALm>*b:e!3L
